id,edad,escuela,genero,grado,loID,problema,respuesta,respuestaJ,tiempo,tipo,userID
-LaQ_El38g1R5A7-Qvl-,10,Hartford International School,0,5,0,4+2=?,6,6,3.759315490722656,1,-LaQ_CEv2yISUm4huLdu
-LaQ_EmLOpfTgd_b0yB-,11,Hartford International School,0,5,4,25+25=?,50,50,2.3226146697998047,1,-LaQZtfxo0QA8Ij62dk1
-LaQ_Enlw2_yNDxdhC1Z,11,Hartford International School,1,5,1,5+10=?,15,15,1.5406475067138672,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_Euf93Px9A-lIh-Y,11,Hartford International School,1,5,2,7+17=?,24,24,6.0829429626464835,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_F6GEHvQfRt765Rq,10,Hartford International School,0,5,1,0+10=?,10,10,2.176742553710937,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_FA_aOsmh0zGBMox,11,Hartford International School,1,5,1,7+10=?,17,17,1.524211883544922,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_FSjT8wuX7uBhf9Q,10,Hartford International School,0,5,0,4+3=?,7,7,2.8576135635375977,1,-LaQ_CEv2yISUm4huLdu
-LaQ_FaG7uZz1okHKAqd,11,Hartford International School,1,5,1,0+10=?,10,10,1.7086238861083984,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_FePp0sHN-rNIyyd,10,Hartford International School,1,5,2,3+30=?,33,33,4.8132972717285165,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_G4QPXi2yTEk0-dH,11,Hartford International School,1,5,2,2+12=?,14,14,1.993366241455078,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_G4jKZwrcKuHv8Qq,10,Hartford International School,0,5,2,2+12=?,14,14,3.9985389709472656,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_G6lUygmycx6_ha9,10,Hartford International School,0,5,0,3+1=?,4,4,2.6909399032592773,1,-LaQ_CEv2yISUm4huLdu
-LaQ_G8qPP5tE-wek2p3,10,Hartford International School,0,5,4,17+25=?,42,42,10.645368576049805,1,-LaQZxvCZUvf9J0938NI
-LaQ_GFqWdPAAsEpTt_D,11,Hartford International School,1,5,2,8+21=?,29,29,5.5152130126953125,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_Gk7N9BkLUdE8X_h,10,Hartford International School,1,5,3,13+10=?,23,23,4.461591720581055,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_GqDpJWqpT-GsSUZ,11,Hartford International School,1,5,2,3+30=?,33,33,2.38958740234375,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_GuP4eGVaj1xlGPt,10,Hartford International School,0,5,4,25+25=?,50,50,3.1090450286865234,1,-LaQZxvCZUvf9J0938NI
-LaQ_Gwk-iTYei6-N5L9,11,Hartford International School,0,5,4,42+35=?,77,92,8.858356475830078,1,-LaQZtfxo0QA8Ij62dk1
-LaQ_Gya_1f_IKbJchLm,10,Hartford International School,0,5,0,6+4=?,10,10,3.5097522735595703,1,-LaQ_CEv2yISUm4huLdu
-LaQ_GyjoEkF-LgutfDL,11,Hartford International School,1,5,2,6+11=?,17,17,3.668411254882813,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_HJoPHOcmQEXT8mT,10,Hartford International School,0,5,4,17+25=?,42,42,17.514104843139652,1,-LaQZvlOUvQcKzVILey9
-LaQ_HLVNpCXj77uuMl8,10,Hartford International School,1,5,2,6+11=?,17,17,17.304912567138672,1,-LaQ_08Mr96o00YYSj4_
-LaQ_HXJ41eMTvdJsafm,11,Hartford International School,1,5,3,13+10=?,23,23,2.824474334716797,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_HZzUgEZhq246JTF,10,Hartford International School,0,5,1,1+10=?,11,11,2.4567604064941406,1,-LaQ_CEv2yISUm4huLdu
-LaQ_Hs8ry_zyt9tMLb5,10,Hartford International School,0,5,2,6+11=?,17,17,7.321208953857423,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_I6Tc_vxO-PBZIG5,10,Hartford International School,0,5,4,25+25=?,50,50,3.2423171997070312,1,-LaQZvlOUvQcKzVILey9
-LaQ_I82bwzwDlc2OsPY,10,Hartford International School,0,5,1,3+10=?,13,13,2.3064842224121094,1,-LaQ_CEv2yISUm4huLdu
-LaQ_IFDgQIMdFBN8Jog,10,Hartford International School,1,5,3,22+10=?,32,32,6.150338172912598,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_IPD5cokDTCHM-Ls,10,Hartford International School,0,5,4,42+35=?,77,77,6.132863998413086,1,-LaQZxvCZUvf9J0938NI
-LaQ_IWWPuO6el5xDMdF,11,Hartford International School,1,5,3,22+10=?,32,32,4.028207302093507,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_Ir-dcRStMzpl6KP,10,Hartford International School,0,5,1,5+10=?,15,15,2.9414596557617188,1,-LaQ_CEv2yISUm4huLdu
-LaQ_J3SLxi2FK_UDvc9,10,Hartford International School,1,5,3,17+10=?,27,27,3.3429622650146484,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_JFELU0RX79mooiM,10,Hartford International School,0,5,2,7+17=?,24,24,5.6356964111328125,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_JZ8DO5_M3peOUDS,10,Hartford International School,0,5,1,7+10=?,17,17,2.8904247283935547,1,-LaQ_CEv2yISUm4huLdu
-LaQ_JlPWHfUb6o_J8um,11,Hartford International School,1,5,3,17+10=?,27,27,5.114097595214844,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_JoEa5j2mOUJHTzM,10,Hartford International School,1,5,2,7+17=?,24,28,10.095918655395508,1,-LaQ_08Mr96o00YYSj4_
-LaQ_JwFT-pnBkk19WwJ,11,Hartford International School,1,5,2,7+17=?,24,-,12.129026412963867,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_K2CETnaDqg540zo,10,Hartford International School,0,5,4,46+37=?,83,-,6.718498229980469,1,-LaQZxvCZUvf9J0938NI
-LaQ_K73lfcRfs8PB6KG,10,Hartford International School,1,5,3,33+10=?,43,43,4.3282012939453125,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_KJUhRNnbNfVMMf1,10,Hartford International School,0,5,1,0+10=?,10,10,3.0919857025146484,1,-LaQ_CEv2yISUm4huLdu
-LaQ_KpX7h20CSNiZ0Uc,10,Hartford International School,1,5,2,8+21=?,29,29,4.178384780883788,1,-LaQ_08Mr96o00YYSj4_
-LaQ_KraSSnHbZWZc4sc,10,Hartford International School,1,5,3,40+10=?,50,50,3.0415363311767583,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_L-d1JSsw8ZYJjG5,10,Hartford International School,0,5,2,2+12=?,14,14,2.8244113922119136,1,-LaQ_CEv2yISUm4huLdu
-LaQ_L0dJ4f4IZmgCaBA,10,Hartford International School,0,5,4,42+35=?,77,77,26.70678329467773,1,-LaQZurPwCF55Hiv18kH
-LaQ_L3ztVP_RYViajtr,10,Hartford International School,0,5,2,8+21=?,29,29,7.46806001663208,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_LSaLHyZGLBnhYue,10,Hartford International School,0,5,4,42+35=?,77,77,13.703453063964846,1,-LaQZvlOUvQcKzVILey9
-LaQ_LToeNSARQa1ijXR,10,Hartford International School,1,5,2,3+30=?,33,33,2.641103744506836,1,-LaQ_08Mr96o00YYSj4_
-LaQ_Lmr2HZ5q8G6VmFA,10,Hartford International School,0,5,2,3+30=?,33,33,2.9190645217895512,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_LoEzEek6Z_c_LJW,11,Hartford International School,1,5,3,33+10=?,43,43,8.372475624084473,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_Lw7TP8MazabsHl7,10,Hartford International School,0,5,4,61+39=?,100,-,7.7375946044921875,1,-LaQZxvCZUvf9J0938NI
-LaQ_M3DjZ3zRyEc8LtP,11,Hartford International School,0,5,4,46+37=?,83,83,20.957088470458984,1,-LaQZtfxo0QA8Ij62dk1
-LaQ_MPQms3IigGpBi5w,10,Hartford International School,0,5,2,6+11=?,17,17,5.748882293701173,1,-LaQ_CEv2yISUm4huLdu
-LaQ_MVbDmO-21wjlmzo,11,Hartford International School,1,5,3,40+10=?,50,50,2.8413181304931636,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_Mfr-QS7Re7WtF8Z,10,Hartford International School,1,5,3,13+10=?,23,23,4.9303245544433585,1,-LaQ_08Mr96o00YYSj4_
-LaQ_NGn28K71a-Cjk_j,10,Hartford International School,0,5,4,46+37=?,83,83,9.22488021850586,1,-LaQZurPwCF55Hiv18kH
-LaQ_NHSiR-0f1iLSa_d,10,Hartford International School,1,5,4,17+25=?,42,42,9.910518646240234,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_NSMZ9hd65gSaZ4l,11,Hartford International School,1,5,2,8+21=?,29,29,14.389476776123047,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_Nv_3cSDZ7HhytXO,10,Hartford International School,0,5,2,7+17=?,24,24,6.217330932617188,1,-LaQ_CEv2yISUm4huLdu
-LaQ_O9Or6JYWoz86SHa,11,Hartford International School,1,5,2,3+30=?,33,33,2.870326519012451,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_OQdKk3BrQTunfX0,11,Hartford International School,1,5,4,17+25=?,42,34,7.871757507324219,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_OiNiRdkEedvSo0H,10,Hartford International School,1,5,4,25+25=?,50,50,5.8832664489746085,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_OixpPif4qexjf26,10,Hartford International School,1,5,3,22+10=?,32,32,8.390708923339844,1,-LaQ_08Mr96o00YYSj4_
-LaQ_PLyaN0pGXhGlL4t,10,Hartford International School,0,5,2,8+21=?,29,29,5.848876953125,1,-LaQ_CEv2yISUm4huLdu
-LaQ_Pbr9cl0dhFR4fZz,11,Hartford International School,1,5,3,13+10=?,23,23,5.982548713684082,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_PiwDdguADniuDew,10,Hartford International School,1,5,3,17+10=?,27,27,4.095138549804688,1,-LaQ_08Mr96o00YYSj4_
-LaQ_PtgZz0DT4AiBfO3,10,Hartford International School,0,5,3,13+10=?,23,23,16.821027755737305,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_Q1_iaT9VennPRLg,10,Hartford International School,0,5,2,3+30=?,33,33,2.7912826538085938,1,-LaQ_CEv2yISUm4huLdu
-LaQ_Q6Hz9iXfEXLO4UZ,10,Hartford International School,0,5,4,61+39=?,100,100,11.600546836853027,1,-LaQZurPwCF55Hiv18kH
-LaQ_QAv23DA6tSmzgTs,11,Hartford International School,1,5,4,25+25=?,50,50,7.186382293701173,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_QIVUIgPtXBXdHBC,11,Hartford International School,0,5,4,61+39=?,100,100,17.349502563476562,1,-LaQZtfxo0QA8Ij62dk1
-LaQ_QmVg9TiSN-DaRfP,10,Hartford International School,1,5,4,42+35=?,77,77,8.455799102783201,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_QoVCqqSkOLsJ-vD,10,Hartford International School,0,5,3,13+10=?,23,23,3.19171142578125,1,-LaQ_CEv2yISUm4huLdu
-LaQ_RBdJtG7nGkouB5H,11,Hartford International School,1,5,3,22+10=?,32,32,6.450499534606934,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_RbscA92OvHXfsmR,10,Hartford International School,0,5,4,46+37=?,83,83,25.2224063873291,1,-LaQZvlOUvQcKzVILey9
-LaQ_S39vD5yuYzdPQOc,11,Hartford International School,1,5,3,17+10=?,27,27,3.5522708892822266,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_SKsXa_-ZbKlXaGQ,10,Hartford International School,0,5,3,22+10=?,32,32,6.2339301109313965,1,-LaQ_CEv2yISUm4huLdu
-LaQ_SZQktmOyvvWbjkW,11,Hartford International School,1,5,4,42+35=?,77,77,9.759593963623047,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_SjoI0exKOVdAy15,10,Hartford International School,0,5,3,22+10=?,32,32,11.657264709472654,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_TFKfGPmSREG5Y55,11,Hartford International School,1,5,3,33+10=?,43,43,4.89208984375,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_TWK11XO4SgFgSPI,10,Hartford International School,0,5,3,17+10=?,27,27,4.829244613647461,1,-LaQ_CEv2yISUm4huLdu
-LaQ_TclM2nLibvOUiuZ,10,Hartford International School,1,5,4,46+37=?,83,83,11.665557861328125,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_UDMwdiRT-M3DgfM,11,Hartford International School,1,5,3,40+10=?,50,50,3.9698219299316406,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_UoRQsyAEcE4lD8k,10,Hartford International School,0,5,3,17+10=?,27,27,8.486965179443361,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_UoeVB__2YSvn_qA,10,Hartford International School,0,5,4,61+39=?,100,80,13.102294921875,1,-LaQZvlOUvQcKzVILey9
-LaQ_V1DRDz-ir7pqpmX,10,Hartford International School,0,5,3,33+10=?,43,43,6.2002315521240225,1,-LaQ_CEv2yISUm4huLdu
-LaQ_VF_s_-bW9ldRcq5,10,Hartford International School,1,5,3,33+10=?,43,43,22.626968383789066,1,-LaQ_08Mr96o00YYSj4_
-LaQ_W6uZomftoAP4T7G,10,Hartford International School,0,5,3,40+10=?,50,50,4.462423324584961,1,-LaQ_CEv2yISUm4huLdu
-LaQ_WIK9GRLXtZTnv1P,11,Hartford International School,1,5,4,17+25=?,42,42,8.5106201171875,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_WKVbGUhMXZQvCzh,10,Hartford International School,1,5,3,40+10=?,50,50,4.412430763244629,1,-LaQ_08Mr96o00YYSj4_
-LaQ_WpLrDnYqr0ARFa7,11,Hartford International School,1,5,4,25+25=?,50,50,2.177562713623047,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_WqpJu08zY4ahBdy,10,Hartford International School,1,5,4,61+39=?,100,100,13.171157836914062,1,-LaQ_17xY4fcr0IJ-wUl
-LaQ_WsW1HpbvxfZ-2pJ,10,Hartford International School,0,5,3,33+10=?,43,43,8.453269958496094,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_XoxXivCHC00CuzZ,11,Hartford International School,1,5,4,42+35=?,77,77,4.070083618164063,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_XukBM10qMMqeX8k,11,Hartford International School,1,5,4,46+37=?,83,67,21.89634704589844,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_XxRTF7GNtbeVMor,10,Hartford International School,1,5,4,17+25=?,42,34,6.6526947021484375,1,-LaQ_08Mr96o00YYSj4_
-LaQ_YnDkXcHxnluU813,10,Hartford International School,0,5,4,17+25=?,42,42,10.962940216064453,1,-LaQ_CEv2yISUm4huLdu
-LaQ_YsjxOCljYRYo9jQ,10,Hartford International School,1,5,4,25+25=?,50,40,3.7942867279052734,1,-LaQ_08Mr96o00YYSj4_
-LaQ_YuT_ELAeUbdpoA4,10,Hartford International School,0,5,3,40+10=?,50,50,8.3175048828125,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_ZTQ_DpBx8LLNH_D,11,Hartford International School,1,5,4,46+37=?,83,83,6.7496604919433585,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ__Y63_2TRmxnYedG,10,Hartford International School,0,5,4,17+25=?,42,-,6.68500280380249,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ__vh1Av3T_7vT1pY,11,Hartford International School,1,5,4,61+39=?,100,100,12.350343704223633,1,-LaQ_3Jf9TXvzTNREIvk
-LaQ_a-I5QRR-AAGKzq9,11,Hartford International School,1,5,4,61+39=?,100,100,6.264598846435548,1,-LaQ_9HUIeIA4jb6sDJP
-LaQ_aJa1Kw_-jNLF7Zp,10,Hartford International School,0,5,4,25+25=?,50,50,10.32851791381836,1,-LaQ_CEv2yISUm4huLdu
-LaQ_bKvn0OEz214aWL6,10,Hartford International School,1,5,4,42+35=?,77,62,14.157245635986328,1,-LaQ_08Mr96o00YYSj4_
-LaQ_bja3W2-7w3OPudA,10,Hartford International School,0,5,4,25+25=?,50,50,8.990676879882812,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_bkVXZvAnYORW2I-,10,Hartford International School,0,5,4,42+35=?,77,77,5.884552001953125,1,-LaQ_CEv2yISUm4huLdu
-LaQ_cFxmcpE8iGJ9tmm,10,Hartford International School,1,5,4,46+37=?,83,-,3.7770309448242183,1,-LaQ_08Mr96o00YYSj4_
-LaQ_eHEGD-Ndz-1AbeP,10,Hartford International School,1,5,4,61+39=?,100,100,8.273918151855469,1,-LaQ_08Mr96o00YYSj4_
-LaQ_f7yNBXaFhS-pI2j,10,Hartford International School,0,5,4,46+37=?,83,83,13.839366912841795,1,-LaQ_CEv2yISUm4huLdu
-LaQ_gDyhXZYN1iKSJ9o,10,Hartford International School,0,5,4,42+35=?,77,92,18.39230728149414,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_hwej-jUJLbYneHL,10,Hartford International School,0,5,4,61+39=?,100,100,11.49742031097412,1,-LaQ_CEv2yISUm4huLdu
-LaQ_hz2Hycfc0FaVVKD,10,Hartford International School,0,5,4,46+37=?,83,83,7.1728057861328125,1,-LaQ_5nnlLhsA3u6iDF5
-LaQ_kaUsludf3hZ_-MI,10,Hartford International School,0,5,4,61+39=?,100,120,10.71682357788086,1,-LaQ_5nnlLhsA3u6iDF5
-LaQaAp7VPUkTEK31cgN,9,Hartford International School,1,4,0,1+3=?,4,4,3.947980165481568,1,-LaQa9_yZe2QIGwUI97V
-LaQaBzySBgEhsjJmboy,10,Hartford International School,0,4,0,1+3=?,4,4,5.244684219360352,1,-LaQaAZe3AIGwhz4RGv8
-LaQaCPiSDFMoKjEyiaM,9,Hartford International School,1,4,0,4+2=?,6,6,6.501708030700684,1,-LaQa9_yZe2QIGwUI97V
-LaQaDMnTOBnG9EPdASK,9,Hartford International School,1,4,0,4+3=?,7,7,3.9111309051513667,1,-LaQa9_yZe2QIGwUI97V
-LaQaDfHnaYJKL4CGIYN,10,Hartford International School,0,4,0,4+2=?,6,6,6.866647720336914,1,-LaQaAZe3AIGwhz4RGv8
-LaQaEWSTIcOKUSD6q5N,9,Hartford International School,1,4,0,3+1=?,4,4,4.7139244079589835,1,-LaQa9_yZe2QIGwUI97V
-LaQaEeiICOX9PPf-bQR,9,Hartford International School,0,4,0,1+3=?,4,4,8.893930435180664,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaEmsqqTXwlPUJP_y,10,Hartford International School,1,4,0,1+3=?,4,4,7.159027099609375,1,-LaQaCtYmjcDn1o_e2wS
-LaQaFPDNOMlJhx6sKsz,10,Hartford International School,0,4,0,4+3=?,7,8,7.101869583129883,1,-LaQaAZe3AIGwhz4RGv8
-LaQaFoaR5zykn9C2Mbw,9,Hartford International School,0,4,0,4+2=?,6,6,4.730001449584961,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaFrehaF2gyQAFDp_,9,Hartford International School,1,4,0,6+4=?,10,10,5.51555061340332,1,-LaQa9_yZe2QIGwUI97V
-LaQaGNow47QtdWB4TB4,9,Hartford International School,1,4,1,1+10=?,11,11,2.1228256225585938,1,-LaQa9_yZe2QIGwUI97V
-LaQaH2ED1Bf5PiQGnPY,9,Hartford International School,0,4,0,4+3=?,7,7,5.0307464599609375,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaH3QbHp8xZkpMIc5,9,Hartford International School,1,4,1,3+10=?,13,13,2.791244506835937,1,-LaQa9_yZe2QIGwUI97V
-LaQaHJjSbErw-yclW61,10,Hartford International School,0,4,0,3+1=?,4,4,7.838815689086914,1,-LaQaAZe3AIGwhz4RGv8
-LaQaHcTyvhg8jV04qUR,9,Hartford International School,1,4,1,5+10=?,15,15,2.306781768798828,1,-LaQa9_yZe2QIGwUI97V
-LaQaHobOCLycHgop26A,9,Hartford International School,0,4,0,1+3=?,4,4,7.12675142288208,1,-LaQaFnfS5F0SeUydvqF
-LaQaHolDHJHDR7id42A,9,Hartford International School,1,4,0,1+3=?,4,4,4.985189437866211,1,-LaQaGKChrY_RVH_ZSVh
-LaQaHv46Trhjoo7iZfb,9,Hartford International School,0,4,0,3+1=?,4,4,3.5758628845214844,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaI60NbIpv0mi_lhK,9,Hartford International School,1,4,1,7+10=?,17,17,1.9555816650390625,1,-LaQa9_yZe2QIGwUI97V
-LaQaIVgtNCh6H6AGtjY,9,Hartford International School,1,4,0,1+3=?,4,4,25.7905216217041,1,-LaQaBwGM7chXgcxGWm4
-LaQaIfLm8gahWAPtsW3,9,Hartford International School,1,4,1,0+10=?,10,10,2.323429107666016,1,-LaQa9_yZe2QIGwUI97V
-LaQaImz9Ygf9U2S-lAV,9,Hartford International School,0,4,0,6+4=?,10,10,3.5766563415527344,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaIpoWUSCzWG-ycD8,10,Hartford International School,0,4,0,6+4=?,10,8,6.212657928466798,1,-LaQaAZe3AIGwhz4RGv8
-LaQaIsyESaIYar_MSl8,9,Hartford International School,1,4,0,4+2=?,6,6,4.3617773056030265,1,-LaQaGKChrY_RVH_ZSVh
-LaQaIt3F4Nlt9I8gW-w,10,Hartford International School,1,4,0,4+2=?,6,6,16.778709411621097,1,-LaQaCtYmjcDn1o_e2wS
-LaQaJEcmceT3xwnrToX,9,Hartford International School,1,4,2,2+12=?,14,14,2.322956085205078,1,-LaQa9_yZe2QIGwUI97V
-LaQaJPyfNsG11SobBee,10,Hartford International School,0,4,1,1+10=?,11,11,2.380584716796875,1,-LaQaAZe3AIGwhz4RGv8
-LaQaJWhGEV1J23XMN-x,9,Hartford International School,0,4,1,1+10=?,11,11,2.9912986755371094,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaJgxgU_VL0x3h7FI,9,Hartford International School,1,4,0,4+2=?,6,6,4.8799171447753915,1,-LaQaBwGM7chXgcxGWm4
-LaQaJn6pL_HWHwLbshu,9,Hartford International School,0,4,0,1+3=?,4,4,7.6088829040527335,1,-LaQaHbp6k-WCUWlvAeF
-LaQaK-SnsRcBzw48aga,9,Hartford International School,1,4,0,1+3=?,4,4,3.479663372039795,1,-LaQaIs7kNjNUNymFxaE
-LaQaK468oZTnq9QvJR2,10,Hartford International School,0,4,1,3+10=?,13,13,2.6966590881347656,1,-LaQaAZe3AIGwhz4RGv8
-LaQaKGwX1cUM3truWU2,10,Hartford International School,1,4,0,4+3=?,7,7,5.6893367767333975,1,-LaQaCtYmjcDn1o_e2wS
-LaQaKVTQr39vmJ-m77l,9,Hartford International School,0,4,0,4+2=?,6,6,11.012598037719727,1,-LaQaFnfS5F0SeUydvqF
-LaQaKf_ad7R3Rph6Ht5,10,Hartford International School,0,4,1,5+10=?,15,15,2.4624099731445312,1,-LaQaAZe3AIGwhz4RGv8
-LaQaKwOdzlFloNtk8aN,10,Hartford International School,1,4,0,3+1=?,4,4,2.717264175415039,1,-LaQaCtYmjcDn1o_e2wS
-LaQaL-lC31MEcy0gZci,9,Hartford International School,0,4,1,3+10=?,13,13,6.083610534667969,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaL1ZY33-wh1-yDSu,9,Hartford International School,1,4,0,4+2=?,6,6,4.22748613357544,1,-LaQaIs7kNjNUNymFxaE
-LaQaLGW1BdHbuX4bWHB,10,Hartford International School,0,4,1,7+10=?,17,17,2.4279098510742188,1,-LaQaAZe3AIGwhz4RGv8
-LaQaLgsrf5vpRiJopRK,9,Hartford International School,1,4,0,4+3=?,7,7,8.188753128051758,1,-LaQaBwGM7chXgcxGWm4
-LaQaLlB2VXgXdHMXxNB,10,Hartford International School,0,4,1,0+10=?,10,10,2.026683807373047,1,-LaQaAZe3AIGwhz4RGv8
-LaQaLrb2sWXFIA5LrgQ,9,Hartford International School,0,4,1,5+10=?,15,15,3.5093994140625,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaM8ceNM2qPo1aVqI,9,Hartford International School,1,4,0,4+3=?,7,7,13.35339069366455,1,-LaQaGKChrY_RVH_ZSVh
-LaQaMD95EqBNRn3gsWr,10,Hartford International School,1,4,0,6+4=?,10,10,5.233196258544922,1,-LaQaCtYmjcDn1o_e2wS
-LaQaMLND0EL5vWdpibh,9,Hartford International School,0,4,0,4+2=?,6,6,10.46389389038086,1,-LaQaHbp6k-WCUWlvAeF
-LaQaMLd4mK9CewfcQ4P,9,Hartford International School,1,4,2,6+11=?,17,17,12.736671447753904,1,-LaQa9_yZe2QIGwUI97V
-LaQaMTE46_sjct8R-TB,9,Hartford International School,1,4,0,3+1=?,4,4,3.159000396728516,1,-LaQaBwGM7chXgcxGWm4
-LaQaMcf1LecnuudJLDg,10,Hartford International School,0,4,2,2+12=?,14,14,3.5508575439453125,1,-LaQaAZe3AIGwhz4RGv8
-LaQaMemJfEG-G6z3i1e,9,Hartford International School,0,4,1,7+10=?,17,17,3.2753677368164062,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaMl-7FHBcbu6Pu6m,9,Hartford International School,1,4,0,3+1=?,4,4,2.523904800415039,1,-LaQaGKChrY_RVH_ZSVh
-LaQaMlU7PoglR5Kka2c,10,Hartford International School,1,4,1,1+10=?,11,11,2.262065887451172,1,-LaQaCtYmjcDn1o_e2wS
-LaQaMwiOAJi9eMYwodh,9,Hartford International School,1,4,0,4+3=?,7,7,7.821698188781737,1,-LaQaIs7kNjNUNymFxaE
-LaQaNYKD9-3VLUa20Um,10,Hartford International School,1,4,1,3+10=?,13,13,3.190540313720703,1,-LaQaCtYmjcDn1o_e2wS
-LaQaNjwoqSoUQVZwnlY,9,Hartford International School,1,4,0,6+4=?,10,10,4.0275001525878915,1,-LaQaGKChrY_RVH_ZSVh
-LaQaO-d3u55QtBQpeZc,9,Hartford International School,1,4,0,3+1=?,4,4,4.345391273498535,1,-LaQaIs7kNjNUNymFxaE
-LaQaO8_7rm6SitRUXFV,10,Hartford International School,1,4,1,5+10=?,15,15,2.447284698486328,1,-LaQaCtYmjcDn1o_e2wS
-LaQaOPEBCY-luzq_xeK,9,Hartford International School,1,4,1,1+10=?,11,11,2.707235336303711,1,-LaQaGKChrY_RVH_ZSVh
-LaQaOYaRMyVQ7Zv6gYA,9,Hartford International School,1,4,0,1+3=?,4,4,6.625162601470947,1,-LaQaMeQKmxfsQO3MIGF
-LaQaOg_QZLQ3eD5z-hw,10,Hartford International School,0,4,2,6+11=?,17,17,8.441928863525389,1,-LaQaAZe3AIGwhz4RGv8
-LaQaOlG_fEKh7bqNMdb,9,Hartford International School,0,4,1,0+10=?,10,10,8.606723785400389,1,-LaQaCD3Tt6MqBLXFWlo
-LaQaOsq_FnaRt-0nW3f,10,Hartford International School,1,4,1,7+10=?,17,17,3.020965576171875,1,-LaQaCtYmjcDn1o_e2wS
-LaQaOz5Pb_y2Zs3mePP,9,Hartford International School,1,4,2,7+17=?,24,24,10.77210521697998,1,-LaQa9_yZe2QIGwUI97V
-LaQaOz_SQFoGo1H294q,9,Hartford International School,1,4,1,3+10=?,13,13,2.389623641967773,1,-LaQaGKChrY_RVH_ZSVh
-LaQaPT4CwFFA52-FNmk,9,Hartford International School,1,4,0,4+2=?,6,6,3.7435269355773926,1,-LaQaMeQKmxfsQO3MIGF
-LaQaPs-Agiql8YxDHhx,9,Hartford International School,1,4,1,5+10=?,15,15,3.6096038818359375,1,-LaQaGKChrY_RVH_ZSVh
-LaQaPudrWSrEyuT34hA,9,Hartford International School,1,4,2,8+21=?,29,29,3.81093978881836,1,-LaQa9_yZe2QIGwUI97V
